StudentID,Name,Age,Gender,Class,Math,Science,English,History,Computer,AttendancePercent,Extracurricular,Total,Grade
S18626,Regina Mora,13,Male,10,88,88,96,53,51,89.0,Dance,376,C
S18627,Christina Hall,10,Female,6,42,56,69,64,97,71.12,Drama,328,C
S18628,Reginald Williams,15,Female,12,71,87,49,74,33,64.84,Drama,314,C
S18629,Samantha Grant,12,Female,10,36,64,38,40,32,91.29,Drama,210,D
S18630,Jennifer Stephens,15,Female,7,43,39,54,73,74,99.32,Debate,283,D
S18631,Scott Bailey,15,Male,8,71,80,32,36,93,90.83,Music,312,C
S18632,Susan Morgan,12,Male,7,36,36,34,51,68,71.46,Drama,225,D
S18633,Jason Tran,13,Female,11,66,58,64,75,98,83.43,Dance,361,C
S18634,Ana Cobb,12,Female,8,53,60,89,83,62,67.99,None,347,C
S18635,Edward Schmidt,16,Male,8,98,87,82,60,42,74.73,Drama,369,C
S18636,Ashley Garcia,12,Male,8,79,75,48,74,63,83.1,Football,339,C
S18637,Thomas Murray,13,Female,5,65,78,59,88,95,95.4,None,385,C
S18638,Sharon Harris,16,Female,12,82,72,99,82,66,93.61,Drama,401,B
S18639,Richard Walker,10,Female,8,33,89,75,87,45,71.22,Drama,329,C
S18640,Jennifer Browning MD,16,Male,9,58,38,57,97,91,69.86,None,341,C
S18641,Eric Stanley,16,Female,10,82,60,91,33,62,73.74,None,328,C
S18642,David Dunlap,13,Female,8,95,63,47,85,72,77.94,Football,362,C
S18643,Vanessa Thompson,10,Female,5,52,70,40,97,99,82.52,Debate,358,C
S18644,Shannon Scott,11,Male,8,73,48,52,82,78,74.9,None,333,C
S18645,Austin Lewis,13,Female,7,33,51,52,71,42,68.08,None,249,D
S18646,Sydney Calhoun,13,Female,12,66,39,69,83,33,87.05,Football,290,D
S18647,Sarah Cole,12,Female,6,75,46,78,47,76,87.6,Drama,322,C
S18648,Kelsey Carr,11,Female,12,78,79,71,60,42,81.59,None,330,C
S18649,Christopher Jones,15,Female,6,69,65,39,67,71,80.52,Music,311,C
S18650,Nina Parker,12,Male,11,38,80,41,70,33,82.79,Drama,262,D
S18651,Joseph Harris,12,Male,9,45,85,77,60,46,84.85,Music,313,C
S18652,Larry Butler,16,Female,6,73,44,89,63,62,60.44,Dance,331,C
S18653,Steven Shelton,12,Female,11,72,83,53,51,96,85.1,Drama,355,C
S18654,Amanda Padilla,14,Male,6,90,50,40,89,40,91.68,Football,309,C
S18655,April Potts,16,Male,6,88,32,83,60,87,80.32,Football,350,C
S18656,Robert Navarro,13,Male,5,81,87,68,81,70,74.61,Football,387,C
S18657,Mr. Robert Nunez,11,Male,6,70,99,89,37,30,73.4,Dance,325,C
S18658,Marcus Li,13,Female,10,92,43,63,66,68,75.92,Football,332,C
S18659,Brittany Black,10,Male,12,58,98,35,91,50,70.61,None,332,C
S18660,Mitchell Jackson,15,Male,6,65,30,39,35,67,73.92,Drama,236,D
S18661,Terrence Joseph,15,Female,5,74,34,79,32,93,94.4,Debate,312,C
S18662,Daniel Fisher,13,Male,8,54,59,80,69,58,62.7,Music,320,C
S18663,Lisa Nunez,13,Male,5,63,84,49,97,76,99.71,Debate,369,C
S18664,William Brown,17,Male,6,32,48,49,69,55,87.88,Dance,253,D
S18665,Miss Lauren Gomez,16,Male,11,58,51,76,44,77,91.78,Drama,306,C
S18666,Ryan Harris,14,Female,8,43,32,66,48,59,71.16,Dance,248,D
S18667,David Young,11,Female,11,67,49,62,98,61,93.85,Dance,337,C
S18668,Kristi Gonzalez,16,Female,12,69,97,86,77,84,61.27,Dance,413,B
S18669,Joshua Collins,10,Female,8,94,92,74,46,58,72.07,Football,364,C
S18670,Daniel Wolfe,13,Male,8,97,42,72,81,34,99.91,Music,326,C
S18671,Derek Frank,17,Male,10,34,60,84,86,69,62.04,Football,333,C
S18672,Kathy Sawyer,12,Female,7,51,66,78,73,59,92.58,Football,327,C
S18673,Kathy Lee,13,Male,8,39,40,34,34,30,92.5,Drama,177,F
S18674,Jason Edwards,12,Male,8,98,49,42,75,64,90.54,Debate,328,C
S18675,John Morrison,12,Male,9,59,50,35,45,34,65.87,Dance,223,D
S18676,Michael Smith,12,Male,11,42,34,86,56,68,84.18,Dance,286,D
S18677,Morgan Willis,10,Female,6,63,66,62,89,83,89.75,None,363,C
S18678,Michael Peterson,14,Female,11,76,78,39,53,32,68.88,None,278,D
S18679,Katherine Mason,11,Male,9,97,81,39,63,56,86.81,Debate,336,C
S18680,Scott Gilmore,10,Female,8,79,63,46,46,80,74.15,Debate,314,C
S18681,Brooke Kelley,14,Female,5,91,51,33,77,90,83.51,Dance,342,C
S18682,Jesse Hinton,16,Male,7,73,82,87,56,96,65.93,Dance,394,C
S18683,Linda Thomas,17,Female,8,61,59,98,46,91,80.23,Football,355,C
S18684,Jason Mccarthy,17,Male,11,85,43,59,65,72,60.01,Debate,324,C
S18685,Elizabeth Snyder,16,Male,9,89,50,87,84,89,75.67,None,399,C
S18686,Megan Herrera,17,Female,12,32,47,38,53,51,87.28,Dance,221,D
S18687,Roy Carter,17,Male,10,92,31,82,51,44,81.25,Debate,300,D
S18688,Elizabeth Page,11,Female,8,71,77,98,72,97,64.23,Football,415,B
S18689,Andrew Simmons,10,Female,9,93,65,41,93,95,82.78,Football,387,C
S18690,Kimberly Berry,10,Male,9,65,71,84,86,64,86.21,Debate,370,C
S18691,Danielle Wilson,13,Male,9,86,39,73,37,33,86.21,Football,268,D
S18692,Katherine Stewart,11,Male,12,77,90,75,73,37,63.59,None,352,C
S18693,Stephanie Ellis,16,Male,8,74,76,58,32,60,98.68,Dance,300,D
S18694,Mr. Gregg Arias,17,Male,11,82,84,31,43,68,75.7,Drama,308,C
S18695,Christopher Webb,14,Male,6,90,43,61,91,43,64.21,Music,328,C
S18696,Leslie Wilson,13,Female,6,86,93,68,35,44,98.01,None,326,C
S18697,Linda Anderson,15,Female,7,81,86,93,51,88,74.3,None,399,C
S18698,Chelsea Logan,12,Female,6,92,75,58,82,92,86.58,Drama,399,C
S18699,Kevin Campbell,11,Male,12,72,33,49,74,36,85.34,Music,264,D
S18700,Kimberly Pitts,17,Male,9,64,73,53,39,40,65.81,Football,269,D
S18701,Ethan Sanchez,13,Male,12,44,62,70,34,36,79.61,Dance,246,D
S18702,Daisy Morris,14,Female,7,56,61,64,77,45,81.97,Football,303,C
S18703,Aaron Scott,11,Female,7,40,63,44,75,79,63.81,None,301,C
S18704,Charles Silva,17,Female,5,39,79,32,62,95,77.56,None,307,C
S18705,Amber Callahan,17,Female,7,66,65,52,77,72,65.97,Drama,332,C
S18706,Samantha Potter,10,Female,6,37,52,50,78,83,99.05,Football,300,D
S18707,Thomas Castillo,16,Male,7,93,93,34,55,62,89.24,Debate,337,C
S18708,Alex Smith,17,Male,6,31,71,54,50,74,64.7,Music,280,D
S18709,Corey Wright,11,Male,10,52,76,76,47,82,90.2,Football,333,C
S18710,Ashley Zimmerman,15,Male,5,49,48,74,83,77,65.24,Drama,331,C
S18711,David Silva,12,Female,11,56,49,91,77,53,96.97,Football,326,C
S18712,Laura Cooper,12,Male,11,84,46,50,86,69,71.05,Music,335,C
S18713,Jon Carr,13,Male,10,31,30,97,83,40,79.57,Dance,281,D
S18714,Laura Zimmerman,11,Female,9,42,67,90,68,66,94.52,Music,333,C
S18715,Zachary Silva,16,Male,9,87,63,90,47,44,77.25,Music,331,C
S18716,Wayne Roberts,15,Female,6,48,78,75,96,58,80.13,Dance,355,C
S18717,Timothy Mitchell,11,Male,8,35,43,82,91,48,84.55,Football,299,D
S18718,Gregory Clark,16,Male,9,66,74,69,99,49,60.6,Drama,357,C
S18719,Henry Proctor,16,Male,9,52,30,66,47,74,78.8,Dance,269,D
S18720,Anthony Wilkins,13,Female,9,44,35,33,59,61,88.58,Music,232,D
S18721,Jeffrey White,13,Female,6,60,32,68,46,88,95.97,Debate,294,D
S18722,Cindy Rodriguez,15,Female,8,62,95,40,86,89,87.75,Dance,372,C
S18723,Casey Smith,17,Male,6,67,88,44,67,70,85.3,Drama,336,C
S18724,Robert Davis DDS,17,Male,5,79,42,89,40,45,60.81,Debate,295,D
S18725,Barbara Hudson,16,Male,12,64,66,56,86,62,72.88,Football,334,C
S18726,Lisa Kelly,14,Male,9,63,80,92,46,81,60.71,Dance,362,C
S18727,Alexander Maxwell,14,Female,11,91,88,56,99,95,77.42,Football,429,B
S18728,Robert Torres,14,Male,11,54,49,82,51,86,64.64,Football,322,C
S18729,Madison Fisher,15,Male,8,86,88,37,96,76,92.87,Drama,383,C
S18730,Amy Ward,11,Female,7,76,48,63,97,58,63.77,None,342,C
S18731,Juan Cook,14,Female,8,36,55,95,89,35,95.03,None,310,C
S18732,Thomas Williams,10,Male,10,53,76,97,50,72,93.62,None,348,C
S18733,Diana Peters,17,Female,11,43,31,85,32,30,79.67,Football,221,D
S18734,Michael Castaneda,14,Male,5,77,51,98,47,37,92.57,Music,310,C
S18735,Julie Williams,15,Male,7,46,96,84,91,99,78.02,Music,416,B
S18736,Michael Snyder,15,Female,5,38,43,54,50,82,99.71,None,267,D
S18737,Gregory Williams,13,Female,7,47,97,88,71,55,92.5,Drama,358,C
S18738,Ashley Thompson,10,Female,7,99,78,72,81,40,96.15,Drama,370,C
S18739,Hayden Stephens,16,Male,7,67,81,71,92,71,97.34,Drama,382,C
S18740,Jeffrey Mitchell,12,Female,6,93,46,45,63,58,69.44,Drama,305,C
S18741,Shaun Russell,12,Male,10,48,69,79,82,73,88.89,None,351,C
S18742,Miss Karen Adams MD,14,Male,8,99,42,90,96,60,62.9,None,387,C
S18743,Kathleen Duncan,12,Female,8,92,34,76,82,69,60.59,Drama,353,C
S18744,Ronald Lopez,14,Male,10,30,47,66,76,98,76.21,Dance,317,C
S18745,Meredith Robertson,15,Male,5,90,84,94,42,83,81.53,Debate,393,C
S18746,Kaylee Delacruz,13,Male,12,35,89,34,86,55,91.58,None,299,D
S18747,David Lopez,17,Male,11,71,62,83,55,59,64.15,Dance,330,C
S18748,Erin Vega,16,Female,5,83,99,70,72,67,84.75,Football,391,C
S18749,Jennifer Roberts,10,Female,8,99,57,70,68,61,78.51,None,355,C
S18750,Krystal Henry,14,Female,7,36,39,64,33,58,62.78,Music,230,D
S18751,Steven Tran,13,Male,11,36,84,52,35,69,60.45,None,276,D
S18752,Crystal Matthews,10,Female,7,37,55,36,92,84,80.37,Football,304,C
S18753,Carlos Barber,14,Male,7,58,94,33,75,99,71.87,Drama,359,C
S18754,Miranda Warren,15,Male,11,82,49,87,57,33,97.0,None,308,C
S18755,Jesse Lee,12,Female,6,30,83,67,69,86,97.29,Football,335,C
S18756,Elizabeth Jacobs,17,Female,5,56,65,83,38,36,82.14,Drama,278,D
S18757,Jeffrey Francis,10,Female,11,92,71,59,80,71,60.66,Dance,373,C
S18758,Jeremy Smith,11,Female,9,66,41,44,32,31,92.48,Debate,214,D
S18759,Allison Miller,16,Female,10,52,60,90,77,31,72.11,Drama,310,C
S18760,Melanie Peterson,11,Female,6,57,60,59,85,71,74.02,Debate,332,C
S18761,Shannon Yang,13,Male,5,82,57,48,64,80,60.03,Music,331,C
S18762,Manuel Nixon,10,Female,8,68,47,30,95,62,67.01,Football,302,C
S18763,Victoria Smith PhD,15,Female,10,81,87,59,64,96,78.98,Music,387,C
S18764,David Nicholson,13,Female,12,54,32,31,89,77,87.84,Dance,283,D
S18765,Victoria Elliott,16,Female,9,39,58,32,53,79,95.97,Music,261,D
S18766,Stacey Poole,17,Female,10,59,53,72,93,94,73.32,Music,371,C
S18767,Lisa Robertson,11,Female,10,77,35,34,92,76,66.56,None,314,C
S18768,Linda Vasquez,15,Female,7,78,32,54,34,46,94.94,Football,244,D
S18769,Karen Henderson,11,Male,5,83,94,94,43,58,60.21,Music,372,C
S18770,David Waters,17,Female,7,61,44,65,64,57,66.24,Music,291,D
S18771,James Valdez,17,Male,12,59,77,84,38,88,70.77,Drama,346,C
S18772,Emily Logan,12,Male,12,81,69,51,35,50,95.73,Dance,286,D
S18773,Nicole Lyons,10,Female,7,46,35,53,76,51,68.36,Music,261,D
S18774,Ronald Tanner,16,Male,11,67,54,99,90,38,78.23,Dance,348,C
S18775,April Powell,15,Male,9,48,60,74,81,42,66.83,Drama,305,C
S18776,Brian Aguirre,15,Male,6,44,95,37,78,41,60.88,Music,295,D
S18777,Marisa Rodriguez,11,Female,8,55,42,99,35,41,71.65,Football,272,D
S18778,Sherry Erickson,10,Female,7,90,78,95,66,43,64.54,Music,372,C
S18779,James Richards,14,Female,7,79,38,49,40,99,66.79,Drama,305,C
S18780,John Thomas,15,Male,11,32,86,48,90,63,62.36,Debate,319,C
S18781,Michael Roy,16,Male,11,66,38,47,77,58,70.04,Dance,286,D
S18782,Brandon Wood,12,Male,6,67,68,40,89,50,87.2,Music,314,C
S18783,Andrew Munoz,16,Male,5,72,41,45,57,81,71.99,Drama,296,D
S18784,Christopher Hahn,10,Male,7,54,96,45,38,43,95.6,None,276,D
S18785,Heather Jones,14,Female,5,77,99,44,47,52,97.05,Dance,319,C
S18786,Timothy Fitzgerald,16,Female,6,41,51,95,45,45,94.31,Football,277,D
S18787,Angela Lloyd,10,Male,8,69,68,86,91,69,99.2,Music,383,C
S18788,Miss Kathleen Jenkins,10,Male,11,96,68,71,35,98,78.12,Dance,368,C
S18789,Daniel Johnson,17,Female,11,37,81,93,85,37,75.54,Drama,333,C
S18790,William Watkins,15,Female,12,85,80,95,41,81,83.13,Debate,382,C
S18791,Susan Schmidt,12,Male,10,71,50,31,89,88,98.71,None,329,C
S18792,Debra Adams,10,Female,8,99,53,73,77,31,86.68,Debate,333,C
S18793,Juan Hughes,11,Female,7,54,38,65,86,44,77.46,None,287,D
S18794,Keith Hebert,17,Female,9,47,32,90,55,63,87.74,None,287,D
S18795,Curtis Gallagher,16,Female,12,83,89,42,60,50,85.61,Debate,324,C
S18796,Amanda Leon,16,Male,5,34,88,31,78,62,71.56,Music,293,D
S18797,Jennifer Williams,13,Male,8,53,99,67,61,32,78.81,Debate,312,C
S18798,Jessica Neal,15,Female,9,95,89,30,88,38,66.15,None,340,C
S18799,Alan Martin,11,Male,8,36,77,97,78,63,83.87,None,351,C
S18800,Danielle Brown,17,Male,12,31,97,57,97,92,93.85,Music,374,C
S18801,Thomas Stevenson,10,Male,5,82,58,92,86,43,67.5,Music,361,C
S18802,Alicia Jones,17,Female,9,47,36,47,60,98,99.41,Debate,288,D
S18803,Colleen Evans,10,Female,11,53,85,31,39,98,66.13,Music,306,C
S18804,Ryan Johnson,13,Male,9,77,55,66,42,42,69.28,None,282,D
S18805,Joy Pena,11,Female,9,94,98,80,89,61,71.5,Drama,422,B
S18806,Nancy Woodward,10,Male,6,48,34,77,59,53,77.96,Music,271,D
S18807,John Garcia,17,Male,5,64,84,48,32,38,70.71,Football,266,D
S18808,Danielle Young,17,Female,7,75,81,36,82,48,71.57,Music,322,C
S18809,Nancy Michael,11,Female,9,69,71,96,96,38,88.94,Drama,370,C
S18810,Gary Parker,16,Female,6,32,53,92,96,58,78.83,None,331,C
S18811,Jessica Butler,17,Male,12,56,62,38,67,98,91.59,None,321,C
S18812,Victoria Lewis,16,Male,8,58,32,30,41,83,80.48,None,244,D
S18813,Amanda Kennedy,15,Male,10,30,74,73,86,34,64.03,Debate,297,D
S18814,Ryan Bush,11,Female,8,55,73,69,47,69,85.46,Debate,313,C
S18815,Steven Rodriguez MD,15,Male,10,40,64,41,82,48,95.12,Football,275,D
S18816,Donald Hudson,16,Female,8,75,93,51,82,86,95.29,Drama,387,C
S18817,Michelle Martinez,12,Female,6,68,56,45,76,88,64.93,Dance,333,C
S18818,Mark Huffman,17,Male,10,49,90,48,85,33,90.04,Debate,305,C
S18819,James Fry,16,Male,11,80,65,35,62,75,68.27,Dance,317,C
S18820,Christine Thompson,17,Male,6,66,69,95,39,52,73.42,Drama,321,C
S18821,Jonathan Howard,13,Male,9,92,74,87,57,83,86.02,Football,393,C
S18822,Richard Parker,13,Female,11,30,64,44,70,86,90.67,Drama,294,D
S18823,Earl Davis,12,Female,7,76,38,50,70,81,85.54,Music,315,C
S18824,Ms. Gloria Allen,17,Female,7,83,47,30,65,57,84.23,Drama,282,D
S18825,Desiree Sanders,14,Male,10,30,55,93,69,62,65.14,Football,309,C
S18826,Lori Macias MD,16,Male,10,38,77,78,50,71,77.2,None,314,C
S18827,Zachary Paul,12,Male,10,42,79,98,82,65,71.77,Football,366,C
S18828,Jordan Barnett,10,Male,6,50,84,97,52,78,75.83,Debate,361,C
S18829,Christina Sawyer,15,Female,9,94,58,34,46,47,85.31,Dance,279,D
S18830,Sean Ortiz,11,Female,10,91,68,92,77,93,83.96,Football,421,B
S18831,Cory Wheeler,16,Male,9,39,61,64,69,47,76.47,Drama,280,D
S18832,Elizabeth Turner,10,Male,7,40,59,83,50,47,83.31,Music,279,D
S18833,Daniel Walker,15,Female,8,79,56,33,68,48,96.52,Drama,284,D
S18834,Tina Smith,11,Female,9,67,79,71,69,60,81.36,Football,346,C
S18835,Annette Moran,17,Female,5,87,44,92,34,50,67.24,Dance,307,C
S18836,Kevin Mcdonald,17,Female,10,42,59,38,93,35,95.78,Music,267,D
S18837,Rachel Cobb,15,Female,9,82,72,61,43,44,63.11,None,302,C
S18838,Thomas Davis,16,Male,5,35,93,90,51,55,81.55,Debate,324,C
S18839,Amy Eaton,13,Male,8,82,96,73,89,54,96.26,Dance,394,C
S18840,Allison Maldonado,15,Male,9,64,49,90,33,42,68.47,Music,278,D
S18841,Shannon Barron,10,Female,7,71,30,51,42,65,69.37,Dance,259,D
S18842,William Rodriguez,17,Female,5,87,50,68,35,89,74.32,None,329,C
S18843,Amanda Peters,13,Male,8,48,98,74,32,35,76.11,Drama,287,D
S18844,Angela Robinson,17,Male,5,96,38,70,95,70,77.97,Debate,369,C
S18845,Robert Everett,14,Male,11,71,78,77,68,93,69.63,Music,387,C
S18846,Desiree Romero,11,Female,6,87,92,32,54,89,84.16,Dance,354,C
S18847,Benjamin Peterson,10,Female,12,33,58,90,36,97,99.03,Football,314,C
S18848,Taylor Mendoza,12,Female,9,81,52,99,91,31,89.34,None,354,C
S18849,Amy Cohen,17,Female,11,41,52,62,99,72,72.02,Music,326,C
S18850,Randy Murillo,11,Female,6,88,53,49,78,65,67.67,Dance,333,C
S18851,Lisa Kim,15,Female,6,65,68,37,73,86,96.11,Debate,329,C
S18852,Paula Greer,13,Male,5,93,90,58,32,70,76.39,Music,343,C
S18853,Cheryl Johnson,11,Male,7,91,54,47,76,33,67.65,None,301,C
S18854,Austin Hodge,13,Male,12,45,64,32,38,98,94.2,None,277,D
S18855,Jared Campbell,10,Female,5,75,85,35,46,49,87.05,Debate,290,D
S18856,Leah Buckley,17,Male,11,40,43,30,92,39,88.46,Football,244,D
S18857,Chris Schroeder,17,Female,9,87,59,75,32,69,98.42,Football,322,C
S18858,Kimberly Jordan,17,Male,7,54,90,92,43,98,62.75,Debate,377,C
S18859,Laurie Mathis,10,Male,8,68,92,87,57,87,80.76,Music,391,C
S18860,Deborah Miller,12,Female,6,77,42,71,44,89,73.83,Music,323,C
S18861,Benjamin Madden,10,Female,12,71,94,89,54,61,64.0,None,369,C
S18862,Jill Dudley,17,Male,7,37,36,94,33,91,89.48,Dance,291,D
S18863,Elizabeth Johnson,17,Female,9,66,35,77,93,47,78.19,Drama,318,C
S18864,Michael Gibson,17,Male,5,48,69,92,92,39,91.1,Debate,340,C
S18865,David Terrell,10,Male,8,92,54,71,59,54,94.94,Music,330,C
S18866,Alexandra Taylor,17,Male,9,37,63,86,82,50,65.69,Football,318,C
S18867,Robert Mcclure,13,Male,5,86,32,44,80,98,65.53,Debate,340,C
S18868,Adam Fuentes,14,Female,11,34,90,51,70,77,93.55,Dance,322,C
S18869,Michael Webster,12,Male,12,34,44,37,44,66,77.32,Debate,225,D
S18870,Derek Anderson,15,Male,7,97,31,41,98,63,79.05,Music,330,C
S18871,Dr. Aaron Johnson,12,Male,5,73,67,98,35,92,93.91,Drama,365,C
S18872,Ruth Medina,11,Male,11,52,74,55,49,55,97.64,Dance,285,D
S18873,Philip Miller,15,Female,12,86,92,44,76,47,73.93,Dance,345,C
S18874,Rebecca Thompson,10,Female,11,59,61,36,53,67,96.99,Drama,276,D
S18875,Mr. Nicholas Obrien Jr.,12,Female,12,88,89,61,76,38,63.84,Debate,352,C
S18876,Sandy Avila,13,Male,11,73,61,95,38,76,99.8,Football,343,C
S18877,David Mejia,13,Male,5,46,79,46,90,63,71.73,Drama,324,C
S18878,George Cruz,17,Female,8,47,63,82,79,70,81.77,Dance,341,C
S18879,Vincent Morales,16,Male,9,50,40,73,40,46,92.26,Debate,249,D
S18880,Nathaniel Thomas,14,Male,7,95,58,48,92,76,81.5,Music,369,C
S18881,Mercedes Shaffer,14,Female,10,89,39,86,99,63,61.74,Dance,376,C
S18882,Christopher Hall,17,Female,9,95,78,30,81,63,61.08,Dance,347,C
S18883,Amanda Clark,12,Male,10,32,93,32,74,81,63.71,Debate,312,C
S18884,Stacey Kane,14,Female,5,95,60,52,68,53,84.9,Drama,328,C
S18885,Melissa Reed,15,Male,9,48,53,33,90,44,77.9,Football,268,D
S18886,Emily Alvarado,15,Female,6,62,85,35,56,68,90.89,None,306,C
S18887,Jessica Howell,10,Male,7,50,89,81,54,94,71.74,Music,368,C
S18888,Michael Meyer,15,Male,7,47,90,49,94,74,61.76,None,354,C
S18889,Alexander Lee,16,Female,11,45,65,55,67,56,76.16,None,288,D
S18890,Bridget Miller,15,Male,7,56,88,30,51,67,67.52,Football,292,D
S18891,Patrick Mason,16,Male,9,69,45,97,91,75,66.43,Music,377,C
S18892,George Randolph,15,Male,6,94,96,77,63,60,99.25,Drama,390,C
S18893,Austin Nichols,15,Male,8,50,87,39,34,84,74.6,Drama,294,D
S18894,Justin Cunningham,14,Male,5,40,84,51,93,49,67.99,Football,317,C
S18895,Alicia Randall,17,Male,10,91,83,65,96,98,79.39,Football,433,B
S18896,Christopher Thompson,13,Female,9,93,74,46,73,62,67.21,Dance,348,C
S18897,Jordan Thomas,11,Female,9,83,31,81,34,51,98.46,Debate,280,D
S18898,Stephanie Fernandez,11,Female,11,41,85,78,32,52,98.93,None,288,D
S18899,Donna Roberts,13,Male,5,83,84,46,46,43,94.77,None,302,C
S18900,David Williams,12,Male,6,71,45,88,75,96,73.08,Dance,375,C
S18901,Mrs. Heidi Austin DVM,11,Female,12,52,83,93,55,30,68.02,Drama,313,C
S18902,David Newman,15,Female,9,62,56,70,80,70,85.32,Debate,338,C
S18903,James Moore,14,Female,5,69,36,81,43,86,64.37,Music,315,C
S18904,David White,17,Female,11,52,51,84,31,43,88.98,Debate,261,D
S18905,Danielle Cox,14,Female,6,37,57,33,39,52,93.91,Debate,218,D
S18906,Sheri Mcpherson,10,Female,5,33,92,74,69,61,85.91,Football,329,C
S18907,Hannah Watson,15,Female,8,74,49,79,35,46,60.49,Football,283,D
S18908,Heather Johnson,15,Male,5,40,34,52,42,59,84.91,Drama,227,D
S18909,Danielle Foster,13,Male,11,49,74,88,36,50,86.21,Debate,297,D
S18910,Arthur Holmes,14,Female,9,36,40,98,58,81,66.77,Debate,313,C
S18911,Brittany Gilmore,11,Female,11,43,34,66,54,33,91.09,None,230,D
S18912,Tammy Smith,12,Female,6,47,71,80,93,50,81.9,Music,341,C
S18913,Amanda Murray,13,Female,8,88,88,81,69,90,83.22,Drama,416,B
S18914,Lance Bush,14,Female,10,47,50,61,56,83,75.12,Dance,297,D
S18915,Cheryl Schneider,16,Female,8,83,49,84,72,71,69.12,Debate,359,C
S18916,Dr. Amanda Rodriguez DDS,13,Female,7,39,69,51,74,71,73.52,Debate,304,C
S18917,David Vaughan,14,Male,10,47,65,45,60,71,97.74,Music,288,D
S18918,Michael Davis,12,Male,7,64,57,83,71,81,67.09,Debate,356,C
S18919,Derrick Simmons,10,Female,7,31,78,64,98,79,87.89,Drama,350,C
S18920,Thomas Garcia,11,Male,8,75,80,95,92,41,70.08,Football,383,C
S18921,Thomas Dorsey,10,Male,7,50,53,97,84,80,66.39,Drama,364,C
S18922,Patricia Ryan,11,Female,9,67,71,69,77,91,65.56,Debate,375,C
S18923,Kayla Wilson,12,Female,11,69,93,68,95,52,97.76,Football,377,C
S18924,George Allen,13,Female,7,56,41,96,41,66,66.28,None,300,D
S18925,Michael Chambers,12,Male,6,43,34,76,33,67,81.61,None,253,D
S18926,Timothy Moore,17,Female,8,59,40,33,68,84,65.39,None,284,D
S18927,Christopher Daniel,14,Male,7,72,69,91,36,53,81.77,None,321,C
S18928,Charles Torres,13,Female,6,82,39,94,36,67,67.63,Football,318,C
S18929,Connor Reyes,17,Male,9,84,56,43,81,30,88.81,Dance,294,D
S18930,Raymond Russell,17,Male,11,58,91,38,53,54,67.97,Dance,294,D
S18931,David Thomas,14,Female,5,73,64,64,43,94,86.67,None,338,C
S18932,Alan Moore,10,Male,7,84,99,35,70,66,83.73,None,354,C
S18933,Sarah Robinson,13,Male,6,64,82,56,84,83,90.57,Dance,369,C
S18934,Lindsay Thomas,11,Male,11,77,41,38,64,68,95.5,None,288,D
S18935,Jennifer Hensley,14,Female,10,54,75,55,84,66,99.34,Football,334,C
S18936,Tiffany Lester,10,Male,5,88,43,99,96,94,83.78,None,420,B
S18937,Kathy Archer,16,Male,10,97,76,66,65,88,81.24,Football,392,C
S18938,Brandon Brown,11,Male,8,69,33,58,46,52,85.82,None,258,D
S18939,Jamie Lewis,14,Female,9,66,74,39,80,51,75.58,Music,310,C
S18940,Jeff Perez,16,Male,6,84,76,78,78,79,81.15,Music,395,C
S18941,Andrea Flores,15,Male,5,38,92,48,84,60,70.48,None,322,C
S18942,Joseph Navarro,10,Female,7,31,92,75,59,91,81.88,Football,348,C
S18943,Shawn Chandler,17,Female,10,51,30,35,36,69,74.87,Drama,221,D
S18944,Mrs. Jasmine Barnett,15,Female,6,96,72,84,86,50,77.81,Dance,388,C
S18945,Bruce Bird,10,Female,7,79,95,40,93,46,69.68,Debate,353,C
S18946,Sharon Espinoza,17,Male,11,82,64,50,41,85,73.03,Football,322,C
S18947,Patricia Cox,15,Male,10,61,95,63,77,75,90.14,None,371,C
S18948,Chad Martin,11,Male,10,76,66,87,69,44,69.04,Music,342,C
S18949,Jose Campbell,13,Female,11,37,55,30,37,61,69.7,Football,220,D
S18950,Travis Sanders,13,Female,7,98,67,57,30,85,69.88,Music,337,C
S18951,Douglas Sharp,11,Male,8,85,54,76,36,56,67.86,Football,307,C
S18952,Emily Brown,11,Female,12,44,57,93,62,53,78.67,None,309,C
S18953,Laura Shaw,15,Female,9,53,61,85,77,84,73.01,Debate,360,C
S18954,Susan Payne,16,Female,9,64,77,75,32,85,97.21,Dance,333,C
S18955,Stacy Miller,17,Male,6,37,71,47,75,94,63.34,Football,324,C
S18956,Tina Bennett,14,Female,7,32,95,42,35,61,71.87,Football,265,D
S18957,Patricia Vazquez,17,Female,10,74,45,55,61,35,74.1,Football,270,D
S18958,Linda Brooks,17,Male,11,31,47,44,38,64,62.45,Debate,224,D
S18959,Sarah Walker,14,Male,8,43,97,43,85,41,83.09,Dance,309,C
S18960,Allison Bryant,13,Female,7,57,86,96,48,50,63.0,Dance,337,C
S18961,Brenda Sanchez,17,Female,10,36,88,30,49,36,64.8,Dance,239,D
S18962,Stephen Conway,16,Female,6,51,40,90,43,39,91.93,None,263,D
S18963,Glenn Santana,11,Male,8,46,93,78,46,52,78.94,Dance,315,C
S18964,Patrick Jones,12,Male,7,36,44,45,88,79,66.63,Dance,292,D
